"List of plants for all fuels, United States, all sectors"
"https://www.eia.gov/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=g&geo=g&sec=g&freq=A&datecode=2020&rtype=s&start=200101&end=202106&chartindexed=2&ctype=linechart&ltype=pin&pin=&rse=0&maptype=0"
"Fri Sep 24 2021 11:31:46 GMT-0700 (PDT)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types"
"San Dimas Wash Generating Station",50233,"CA","Electric utility non-cogen","HY","WAT"
"San Emidio",57456,"NV","Electric utility non-cogen","ST","GEO"
"San Fernando",403,"CA","Electric utility","HY","WAT"
"San Francisquito 1",6479,"CA","Electric utility","HY","WAT"
"San Francisquito 2",6480,"CA","Electric utility","HY","WAT"
"San Gabriel Hydro Project",54017,"CA","Electric utility non-cogen","HY","WAT"
"San Gorgonio Farms Wind Farm",50281,"CA","Electric utility non-cogen","WT","WND"
"San Gorgonio Westwinds II LLC",50690,"CA","Electric utility non-cogen","WT","WND"
"San Gorgonio Windplant WPP1993",54454,"CA","Electric utility non-cogen","WT","WND"
"San Isabel Solar, LLC",60304,"CO","Electric utility non-cogen","PV","SUN"
"San Jacinto County Peaking Facility",56603,"TX","Electric utility","GT","NG"
"San Jacinto Steam Electric Station",7325,"TX","Electric utility non-cogen","GT","NG"
"San Joaquin 2",276,"CA","Electric utility","HY","WAT"
"San Joaquin 3",277,"CA","Electric utility","HY","WAT"
"San Joaquin Solar",60678,"CA","Electric utility non-cogen","PV","SUN"
"San Jose Cogeneration",10548,"CA","Commercial cogen","GT","NG"
"San Juan",2451,"NM","Electric utility","ST","RC,DFO"
"San Juan Mesa Wind Project LLC",56304,"NM","Electric utility non-cogen","WT","WND"
"San Luis Solar Garden",61472,"CO","Electric utility non-cogen","PV","SUN"
"San Luis Valley Solar Array",61605,"CO","Electric utility non-cogen","PV","SUN"
"San Luis Valley Solar Ranch",57317,"CO","Electric utility non-cogen","WT,PV","WND,SUN"
"San Miguel",6183,"TX","Electric utility","ST","LIG,DFO"
"San Miguel I Solar Energy Center",63081,"NM","Electric utility","PV","SUN"
"San Miguel II Solar Energy Center",63082,"NM","Electric utility","PV","SUN"
"San Pablo Raceway",62004,"CA","Electric utility non-cogen","PV","SUN"
"San Roman Wind I, LLC",59712,"TX","Electric utility non-cogen","WT","WND"
"Sand Bar Power Plant",50400,"CA","Electric utility non-cogen","HY","WAT"
"Sand Bluff Wind Farm",56479,"TX","Electric utility non-cogen","WT","WND"
"Sand Drag LLC",57361,"CA","Electric utility non-cogen","PV","SUN"
"Sand Hill",7900,"TX","Electric utility","CA,GT,CT","NG"
"Sand Lake DPC Solar",60957,"WI","Electric utility non-cogen","PV","SUN"
"Sand Point",1,"AK","Electric utility non-cogen","WT,IC","WND,DFO"
"Sand Ranch Windfarm LLC",56973,"OR","Electric utility non-cogen","WT","WND"
"Sand Valley Power Station",59710,"AL","Electric utility non-cogen","IC","LFG"
"Sandoval Solar Energy Center",59558,"NM","Electric utility","PV","SUN"
"Sandstone Rapids",4074,"WI","Electric utility","HY","WAT"
"Sandstone Solar",59634,"AZ","Electric utility non-cogen","PV","SUN"
"Sandy Creek Energy Station",56611,"TX","Electric utility non-cogen","ST","SUB"
"Sandy Cross Solar, LLC",58491,"NC","Electric utility non-cogen","PV","SUN"
"Sandy Ridge Wind Farm",57285,"PA","Electric utility non-cogen","WT","WND"
"Sandy Solar",62692,"NC","Electric utility non-cogen","PV","SUN"
"Sanford",620,"FL","Electric utility","CA,CT","NG"
"Sanford Dam",50157,"MI","Electric utility non-cogen","HY","WAT"
"Sanford Solar",63667,"ME","Electric utility non-cogen","PV","SUN"
"Santa Ana 1",361,"CA","Electric utility","HY","WAT"
"Santa Ana 3",363,"CA","Electric utility","HY","WAT"
"Santa Clara Cogen",7232,"CA","Electric utility","GT","NG"
"Santa Cruz Energy",57876,"CA","Electric utility non-cogen","IC","LFG"
"Santa Fe Solar Energy Center",60196,"NM","Electric utility","PV","SUN"
"Santa Fe Springs Rooftop Solar BLDG H",58913,"CA","Electric utility non-cogen","PV","SUN"
"Santa Fe Springs Rooftop Solar BLDG M",58912,"CA","Electric utility non-cogen","PV","SUN"
"Santa Felicia Dam",50076,"CA","Electric utility non-cogen","HY","WAT"
"Santa Maria EPG",56284,"CA","Industrial non-cogen","ST","NG,OG"
"Santa Maria LFG Power Plant",57100,"CA","Electric utility cogen","IC","LFG"
"Santa Rita East",62038,"TX","Electric utility non-cogen","WT","WND"
"Santa Rita Jail Hybrid",58625,"CA","Electric utility cogen","PV","SUN"
"Santa Rita Wind Energy",60987,"TX","Electric utility non-cogen","WT","WND"
"Santa Rosa Energy Center",55242,"FL","Electric utility non-cogen","CA,CT","NG"
"Santa Rosa Junior College Petaluma Solar",62039,"CA","Electric utility non-cogen","PV","SUN"
"Santan",8068,"AZ","Electric utility","CA,CS,CT","NG"
"Santeetlah",54898,"NC","Electric utility","HY","WAT"
"Santolina Solar Energy Center",60197,"NM","Electric utility","PV","SUN"
"Sapphire Solar",61948,"SC","Electric utility non-cogen","PV","SUN"
"Sappi Cloquet Mill",50639,"MN","Industrial cogen","HY,ST","WAT,SLW,WDS,NG,DFO,BLQ"
"Sappony Solar LLC",60916,"VA","Electric utility non-cogen","PV","SUN"
"Sarah Solar",59500,"NC","Electric utility non-cogen","PV","SUN"
"Saranac Facility",54574,"NY","Electric utility non-cogen","CA,CT","NG"
"Sarasota County LFGTE Facility",59686,"FL","Electric utility non-cogen","IC","LFG"
"Saratoga Solar LLC",63373,"NY","Electric utility non-cogen","PV","SUN"
"Saratoga Wind Farm",61070,"IA","Electric utility","WT","WND"
"Sargent",2300,"NE","Electric utility","IC","DFO"
"Sarpy County",2292,"NE","Electric utility","GT,IC","NG,DFO"
"Sartell Dam",50252,"MN","Electric utility non-cogen","HY","WAT"
"Sartell Holdco CSG",62036,"MN","Electric utility non-cogen","PV","SUN"
"Sauder Power Plant",54974,"OH","Electric utility cogen","ST","NG,WDS"
"Sauk DPC Solar",60887,"WI","Electric utility non-cogen","PV","SUN"
"Savannah River Mill",10361,"GA","Industrial cogen","GT,ST","NG,DFO,BIT,PC"
"Savannah River Site Biomass Cogen",57138,"SC","Electric utility cogen","ST","WDS,DFO,TDF"
"Savoonga",57052,"AK","Electric utility","IC","JF"
"Savoy Solar PV",62065,"MA","Electric utility","PV","SUN"
"Sawtooth Wind Project",57749,"ID","Electric utility non-cogen","WT","WND"
"Saxon Falls",1756,"WI","Electric utility","HY","WAT"
"Sayreville",2390,"NJ","Electric utility non-cogen","GT","NG,DFO"
"Sayreville Cogeneration Facility",10308,"NJ","Electric utility non-cogen","CT","NG"
"Sayreville Solar Project",63185,"NJ","Electric utility non-cogen","PV","SUN"
"Scammon Bay",57056,"AK","Electric utility","IC","JF"
"Scandia CSG",61585,"MN","Electric utility non-cogen","PV","SUN"
"Scandia Community Solar Garden",61669,"MN","Electric utility non-cogen","PV","SUN"
"Scanlon",1899,"MN","Electric utility","HY","WAT"
"Scarlet Solar",60921,"NC","Electric utility non-cogen","PV","SUN"
"Scattergood",404,"CA","Electric utility","CA,GT,CT,ST","NG"
"Scenic Hill Solar III",61869,"AR","Electric utility non-cogen","PV","SUN"
"Scenic Hill Solar IV, LLC",63627,"AR","Electric utility non-cogen","PV","SUN"
"Schaghticoke",2606,"NY","Electric utility non-cogen","HY","WAT"
"Schell Solar Farm",59591,"NC","Electric utility non-cogen","PV","SUN"
"Scherer",6257,"GA","Electric utility","ST","DFO,SUB"
"Schiller",2367,"NH","Electric utility","GT,ST","WDS,NG,BIT,JF,RFO"
"Schofield Generating Station",60328,"HI","Electric utility","IC","OBL"
"School Sisters CSG",61516,"MN","Electric utility non-cogen","PV","SUN"
"School Street",2605,"NY","Electric utility non-cogen","HY","WAT"
"Schoolfield Dam",54655,"VA","Electric utility non-cogen","HY","WAT"
"Schueler Community Solar",63658,"MN","Electric utility non-cogen","PV","SUN"
"Schulte 2 Community Solar",64257,"IL","Electric utility non-cogen","PV","SUN"
"Schultz CSG",62088,"MN","Electric utility non-cogen","PV","SUN"
"Schuylerville",2607,"NY","Electric utility non-cogen","HY","WAT"
"Schuylkill Generating Station",3169,"PA","Electric utility non-cogen","GT","DFO"
"Schwinghamer Project CSG",63177,"MN","Electric utility non-cogen","PV","SUN"
"Scituate PV",59013,"MA","Electric utility non-cogen","PV","SUN"
"Scituate Wind",59724,"MA","Electric utility non-cogen","WT","WND"
"Scotch Bonnet Solar, LLC",63345,"NC","Electric utility non-cogen","PV","SUN"
"Scotland Dam",551,"CT","Electric utility non-cogen","HY","WAT"
"Scotland Solar RES",59982,"IN","Electric utility","PV","SUN"
"Scott Flat",839,"CA","Electric utility non-cogen","HY","WAT"
"Scott Solar Farm",60316,"VA","Electric utility","PV","SUN"
"Scott-II Solar LLC",60968,"VA","Electric utility non-cogen","PV","SUN"
"Scottsburg Solar Park",62766,"IN","Electric utility","PV","SUN"
"Scrubgrass Generating Plant",50974,"PA","Electric utility non-cogen","ST","DFO,WC"
"Scurry County Wind II",56775,"TX","Electric utility non-cogen","WT","WND"
"Scurry County Wind LP",56506,"TX","Electric utility non-cogen","WT","WND"
"SeaWorld Aquatica",61843,"CA","Electric utility non-cogen","PV","SUN"
"Seaboard Solar LLC",59643,"NC","Electric utility non-cogen","PV","SUN"
"Seabrook",6115,"NH","Electric utility non-cogen","ST","NUC"
"Seabrook Solar",61701,"SC","Electric utility non-cogen","PV","SUN"
"Seabrook Solar Plant",57667,"NJ","Electric utility non-cogen","PV","SUN"
"Seabrook Village",60747,"NJ","Electric utility non-cogen","PV","SUN"
"Seadrift Coke LP",10167,"TX","Industrial cogen","ST","NG,PC,OG"
"Searchlight Solar",59404,"NV","Electric utility non-cogen","PV","SUN"
"Sears Hydroelectric Plant",56978,"IL","Electric utility non-cogen","HY","WAT"
"Searsburg",6529,"VT","Electric utility non-cogen","HY","WAT"
"Searsburg Wind Turbine",7381,"VT","Electric utility","WT","WND"
"Second Imperial Geothermal",54111,"CA","Electric utility non-cogen","BT","GEO"
"Secord",50159,"MI","Electric utility non-cogen","HY","WAT"
"Security",55556,"TX","Electric utility non-cogen","IC","LFG"
"Sedberry Farm",59592,"NC","Electric utility non-cogen","PV","SUN"
"Sediver",7957,"SC","Electric utility","IC","DFO"
"Seiling Wind I",59311,"OK","Electric utility non-cogen","WT","WND"
"Seiling Wind II",59312,"OK","Electric utility non-cogen","WT","WND"
"Selawik",6341,"AK","Electric utility","IC","DFO"
"Seldovia",6283,"AK","Electric utility","IC","DFO"
"Selective Insurance",63459,"NJ","Electric utility non-cogen","PV","SUN"
"Selis Ksanka Qlispe",2188,"MT","Electric utility","HY","WAT"
"Selkirk Cogen",10725,"NY","Electric utility cogen","CA,CT","NG"
"Selma Solar LLC",58669,"NC","Electric utility non-cogen","PV","SUN"
"Selmer Farm LLC",59188,"TN","Electric utility non-cogen","PV","SUN"
"Selmer I",60555,"TN","Electric utility non-cogen","PV","SUN"
"Selmer II",60556,"TN","Electric utility non-cogen","PV","SUN"
"Seminoe",4182,"WY","Electric utility","HY","WAT"
"Seminole",2956,"OK","Electric utility","ST","NG"
"Seminole",60514,"GA","Electric utility non-cogen","PV","SUN"
"Seminole (FL)",136,"FL","Electric utility","ST","BIT,DFO"
"Seminole Energy",61780,"FL","Electric utility non-cogen","IC","LFG"
"Seminole Mill",50803,"FL","Industrial cogen","ST","NG"
"Senate Wind LLC",57981,"TX","Electric utility non-cogen","WT","WND"
"Sendero",59654,"TX","Electric utility non-cogen","WT","WND"
"Seneca City of",56545,"SC","Electric utility","IC","DFO"
"Seneca Energy",54782,"NY","Electric utility non-cogen","IC","LFG"
"Seneca Falls Hydroelectric Project",61641,"NY","Electric utility non-cogen","HY","WAT"
"Seneca Generation LLC",8225,"PA","Electric utility non-cogen","PS","WAT"
"Seneca Nation Cattaraugus Wind Turbine",61734,"NY","Commercial non-cogen","WT","WND"
"Seneca Sustainable Energy LLC",57457,"OR","Industrial cogen","ST","WDS"
"Sentinel Energy Center, LLC",57482,"CA","Electric utility non-cogen","GT","NG"
"Sepulveda Canyon",316,"CA","Electric utility","HY","WAT"
"Sequoyah",6152,"TN","Electric utility","ST","NUC"
"Settlers Hill Gas Recovery",50563,"IL","Electric utility non-cogen","GT","LFG"
"Settlers Trail Wind Farm LLC",57493,"IL","Electric utility non-cogen","WT","WND"
"Seven Mile Hill",56843,"WY","Electric utility","WT","WND"
"Severson Garden",63934,"MN","Electric utility non-cogen","PV","SUN"
"Seville",7919,"OH","Electric utility","IC","DFO"
"Seville 1",59722,"CA","Electric utility non-cogen","PV","SUN"
"Seville 2",59723,"CA","Electric utility non-cogen","PV","SUN"
"Sewalls",2608,"NY","Electric utility non-cogen","HY","WAT"
"Seward (AK)",92,"AK","Electric utility","IC","DFO"
"Seward (PA)",3130,"PA","Electric utility non-cogen","ST","WC,DFO"
"Seward Wind Farm",61056,"NE","Electric utility non-cogen","WT","WND"
"Sewell Creek Energy",7813,"GA","Electric utility","GT","NG"
"Seymour Hills Wind Project, LLC",62227,"TX","Electric utility non-cogen","WT","WND"
"Shady Hills Generating Station",55414,"FL","Electric utility non-cogen","GT","NG,DFO"
"Shady Oaks Wind Farm",57964,"IL","Electric utility non-cogen","WT","WND"
"Shaffer",59396,"MA","Electric utility non-cogen","PV","SUN"
"Shafter Solar LLC",59408,"CA","Electric utility non-cogen","PV","SUN"
"Shakopee Energy Park",60647,"MN","Electric utility","IC","NG"
"Shakopee Met Council WTP",60919,"MN","Electric utility non-cogen","PV","SUN"
"Shane's Wind Machine",56577,"MN","Electric utility non-cogen","WT","WND"
"Shankle Solar Center LLC",58956,"NC","Electric utility non-cogen","PV","SUN"
"Shannon Farm",58323,"NC","Electric utility non-cogen","PV","SUN"
"Shannon Wind",59034,"TX","Electric utility non-cogen","WT","WND"
"Shaokatan Hills LLC",55354,"MN","Electric utility non-cogen","WT","WND"
"Sharon Spring",1324,"KS","Electric utility","IC","NG,DFO"
"Sharon Springs",61903,"NY","Electric utility non-cogen","PV","SUN"
"Sharon Station",60267,"NJ","Electric utility non-cogen","PV","SUN"
"Sharpe",7973,"KS","Electric utility","IC","DFO"
"Shasta",445,"CA","Electric utility","HY","WAT"
"Shasta Solar Farm",58814,"CA","Electric utility non-cogen","PV","SUN"
"Shavano Falls Hydro",61189,"CO","Electric utility non-cogen","HY","WAT"
"Shavano Falls Hydro Drop 4",61190,"CO","Electric utility non-cogen","HY","WAT"
"Shaw Creek Solar, LLC",61790,"SC","Electric utility non-cogen","PV","SUN"
"Shawboro PV1",59155,"NC","Electric utility non-cogen","PV","SUN"
"Shawmut",1504,"ME","Electric utility non-cogen","HY","WAT"
"Shawnee",1379,"KY","Electric utility","ST","DFO,SUB"
"Shawnee (PA)",3114,"PA","Electric utility non-cogen","GT","DFO"
"Shawville",3131,"PA","Electric utility non-cogen","IC,ST","NG,DFO"
"Sheboygan Falls",56166,"WI","Electric utility","GT","NG"
"Sheep Creek Hydro",50091,"WA","Electric utility non-cogen","HY","WAT"
"Sheep Solar",61830,"OR","Electric utility non-cogen","PV","SUN"
"Sheepskin",4059,"WI","Electric utility","GT","NG"
"Sheffield Wind",57080,"VT","Electric utility non-cogen","WT","WND"
"Shelbina Power #1",7405,"MO","Electric utility","IC","DFO"
"Shelbina Power #2",7406,"MO","Electric utility","IC","DFO"
"Shelbina Power #3",7860,"MO","Electric utility","IC","DFO"
"Shelby North",7827,"OH","Electric utility","IC","DFO"
"Shelby Randolph Road Solar 1, LLC",60101,"NC","Electric utility non-cogen","PV","SUN"
"Shelby Solar Array",63390,"OH","Electric utility non-cogen","PV","SUN"
"Shelby Solar Energy Generation Facility",57200,"NC","Electric utility non-cogen","PV","SUN"
"Shelby South",7828,"OH","Electric utility","IC","DFO"
"Sheldon",2277,"NE","Electric utility","ST","NG,SUB"
"Sheldon Solar",58824,"VT","Electric utility non-cogen","PV","SUN"
"Sheldon Springs Hydroelectric",10494,"VT","Electric utility non-cogen","HY","WAT"
"Shell Chemical",56248,"LA","Industrial cogen","GT","NG"
"Shell Deer Park",50304,"TX","Industrial cogen","GT,ST","NG,PUR,OG"
"Shell New Energies, Junction City",59704,"OR","Electric utility cogen","GT","OBG"
"Shelter Creek Condominiums Solar",62806,"CA","Electric utility non-cogen","PV","SUN"
"Shelter Solar",60156,"NC","Electric utility non-cogen","PV","SUN"
"Shenandoah",7850,"IA","Electric utility","IC","DFO"
"Shepaug",552,"CT","Electric utility non-cogen","HY","WAT"
"Sherbino I Wind Farm",56779,"TX","Electric utility non-cogen","WT","WND"
"Sherbino II",57415,"TX","Electric utility non-cogen","WT","WND"
"Sherburne Community Solar",61672,"MN","Electric utility non-cogen","PV","SUN"
"Sherburne Community Solar One LLC CSG",63122,"MN","Electric utility non-cogen","PV","SUN"
"Sherburne County",6090,"MN","Electric utility","ST","DFO,SUB"
"Sherburne North Project CSG",61762,"MN","Electric utility non-cogen","PV","SUN"
"Sheridan School Corporation Solar",63213,"IN","Commercial non-cogen","PV","SUN"
"Sheriff Road",63654,"MD","Electric utility non-cogen","PV","SUN"
"Sherman",6012,"MA","Electric utility non-cogen","HY","WAT"
"Sherman Avenue",7288,"NJ","Electric utility non-cogen","GT","KER,NG"
"Sherman Island",2609,"NY","Electric utility non-cogen","HY","WAT"
"Sherman Solar",63239,"CT","Electric utility non-cogen","PV","SUN"
"Sherwood H Smith Jr Energy Complex",7805,"NC","Electric utility","CA,GT,CT","NG,DFO"
"Shiloh Hwy Solar",62691,"NC","Electric utility non-cogen","PV","SUN"
"Shiloh I Wind Project",56362,"CA","Electric utility non-cogen","WT","WND"
"Shiloh III Wind Project LLC",57586,"CA","Electric utility non-cogen","WT","WND"
"Shiloh IV Wind Project LLC",57725,"CA","Electric utility non-cogen","WT","WND"
"Shiloh Wind Project 2 LLC",56874,"CA","Electric utility non-cogen","WT","WND"
"Shirley Landfill",60753,"MA","Electric utility non-cogen","PV","SUN"
"Shirley Water",60498,"MA","Electric utility non-cogen","PV","SUN"
"Shirley Wind",57553,"WI","Electric utility non-cogen","WT","WND"
"Shishmaref",6345,"AK","Electric utility","IC","DFO"
"Shoe Creek Solar, LLC",60380,"NC","Electric utility non-cogen","PV","SUN"
"Shoemaker",2632,"NY","Electric utility non-cogen","GT","NG"
"Sholes Wind Energy Center",61889,"NE","Electric utility non-cogen","WT","WND"
"Shooting Star",58018,"KS","Electric utility non-cogen","WT","WND"
"Shore Point Solar",57951,"NJ","Electric utility non-cogen","PV","SUN"
"Shoreham",2518,"NY","Electric utility","GT","DFO"
"Shoreham Energy LLC",55787,"NY","Electric utility non-cogen","GT","KER"
"Shoreham Solar Commons",60045,"NY","Electric utility non-cogen","PV","SUN"
"Short Hills Mall",63257,"NJ","Commercial non-cogen","PV","SUN"
"Short Mountain",7413,"OR","Electric utility","IC","LFG"
"Shoshone (CO)",476,"CO","Electric utility","HY","WAT"
"Shoshone (WY)",4183,"WY","Electric utility","HY","WAT"
"Shoshone Falls",818,"ID","Electric utility","HY","WAT"
"Shrewsbury",6125,"MA","Electric utility","IC,PV","NG,DFO,SUN"
"Shrewsbury Solar",57990,"MA","Electric utility non-cogen","PV","SUN"
"Shuman Solar",61244,"MA","Electric utility non-cogen","PV","SUN"
"Shungnak",57063,"AK","Electric utility","IC","JF"
"Shute Creek Facility",56312,"WY","Industrial cogen","GT","NG,OG"
"Sibley Mill",54322,"GA","Industrial non-cogen","HY","WAT"
"Sibley No Two",7060,"IA","Electric utility","IC","NG,DFO"
"Sibley One",1184,"IA","Electric utility","IC","NG,DFO"
"Sidney (NE)",2302,"NE","Electric utility","IC","DFO"
"Sidney (OH)",2852,"OH","Electric utility non-cogen","IC","DFO"
"Sidney A Murray Jr Hydroelectric",54678,"LA","Electric utility non-cogen","HY","WAT"
"Sidney MT Plant",57914,"MT","Industrial cogen","ST","LIG,NG"
"Siems Solar Project CSG",63657,"MN","Electric utility non-cogen","PV","SUN"
"Sierra Nevada Brewing Co Hybrid",58585,"CA","Industrial cogen","GT,PV","NG,SUN"
